CRN,Course Code
14099,NUTR450
21100,NUTR450
11507,NUTR521
21471,NUTR521
10490,NUTR521
11508,NUTR522
30401,NUTR522
10491,NUTR522
11509,NUTR523
10492,NUTR523
21472,NUTR621
11429,OCCT601
11415,OCCT601
11430,OCCT603
11416,OCCT603
11431,OCCT605
11433,OCCT607
11417,OCCT607
11432,OCCT617
11419,OCCT617
11421,OCCT635
21480,OCCT637
21477,OCCT639
21481,OCCT640
21479,OCCT641
30374,OCCT651
30375,OCCT655
11422,OCCT661
30376,OCCT670
21478,OCCT690
30398,OCCT690
11423,OCCT695
11424,OCCT735
30377,OCCT740
14893,PEAC100
15158,PEAC100
14868,PEAC100
14875,PEAC100
14871,PEAC100
14892,PEAC100
14160,PEAC100
14165,PEAC100
14161,PEAC100
14166,PEAC100
14168,PEAC100
14490,PEAC100
14159,PEAC100
15197,PEAC100
15198,PEAC100
14579,PEAC100
15418,PEAC100
15414,PEAC100
15199,PEAC100
15196,PEAC100
15013,PEAC100
15370,PEAC100
15402,PEAC100
15012,PEAC100
15014,PEAC100
15016,PEAC100
15276,PEAC100
15510,PEAC100
11520,PEAC100
10102,PEAC100
10103,PEAC100
11165,PEAC100
10099,PEAC100
10100,PEAC100
21103,PEAC100
21102,PEAC100
21105,PEAC100
21101,PEAC100
21108,PEAC100
21104,PEAC100
21106,PEAC100
30148,PEAC100
30147,PEAC100
10493,PEAC100
10496,PEAC100
10498,PEAC100
10495,PEAC100
10494,PEAC100
11488,PEAC101
14908,PEAC111
15410,PEAC111
14903,PEAC140
14901,PEAC140
14897,PEAC140
14977,PEAC140
14978,PEAC140
14979,PEAC140
15403,PEAC140
14302,PEAC140
11521,PEAC140
11164,PEAC140
21111,PEAC140
21110,PEAC140
14466,PEAC200
11426,PEAC203
14413,PEAC205
14993,PEAC206
14996,PEAC206
14992,PEAC206
14581,PEAC206
14582,PEAC206
14105,PEAC206
14106,PEAC206
14107,PEAC206
10105,PEAC206
11166,PEAC206
10106,PEAC206
21113,PEAC206
21112,PEAC206
21114,PEAC206
10500,PEAC206
10502,PEAC206
10501,PEAC206
21286,PEAC207
14998,PEAC210
14108,PEAC210
21115,PEAC210
15128,PEAC211
15001,PEAC211
14583,PEAC211
14109,PEAC211
10107,PEAC211
21116,PEAC211
10503,PEAC211
15009,PEAC212
14110,PEAC212
21117,PEAC212
15010,PEAC214
15011,PEAC214
14585,PEAC214
14584,PEAC214
15275,PEAC214
14111,PEAC214
10109,PEAC214
10108,PEAC214
21118,PEAC214
21403,PEAC214
10504,PEAC214
10505,PEAC214
15012,PEAC215
14586,PEAC215
14112,PEAC215
10110,PEAC215
21119,PEAC215
10506,PEAC215
15014,PEAC216
15018,PEAC216
15020,PEAC216
15022,PEAC216
14587,PEAC216
14588,PEAC216
14589,PEAC216
14114,PEAC216
14115,PEAC216
14117,PEAC216
14116,PEAC216
10111,PEAC216
10112,PEAC216
10113,PEAC216
21120,PEAC216
21122,PEAC216
21121,PEAC216
21123,PEAC216
30257,PEAC216
10629,PEAC216
10628,PEAC216
10507,PEAC216
15025,PEAC217
14361,PEAC217
15241,PEAC217
14591,PEAC217
15338,PEAC217
14118,PEAC217
10115,PEAC217
21124,PEAC217
10508,PEAC217
15028,PEAC219
14592,PEAC219
14119,PEAC219
10116,PEAC219
21125,PEAC219
10509,PEAC219
15032,PEAC224
14593,PEAC224
14120,PEAC224
10117,PEAC224
21126,PEAC224
10510,PEAC224
14594,PEAC227
10118,PEAC227
10511,PEAC227
15034,PEAC228
14595,PEAC228
14121,PEAC228
11153,PEAC228
10119,PEAC228
21127,PEAC228
10512,PEAC228
10513,PEAC228
15016,PEAC229
15440,PEAC229
14122,PEAC229
21128,PEAC229
15023,PEAC234
15030,PEAC234
14164,PEAC234
14167,PEAC234
15201,PEAC234
14596,PEAC234
15222,PEAC234
14123,PEAC234
10120,PEAC234
21129,PEAC234
21130,PEAC234
11145,PEAC234
15446,PEAC235
15031,PEAC237
15036,PEAC237
14423,PEAC237
14124,PEAC237
14597,PEAC239
10121,PEAC239
10515,PEAC239
15040,PEAC240
15039,PEAC240
14598,PEAC240
14599,PEAC240
14299,PEAC240
14301,PEAC240
10122,PEAC240
10123,PEAC240
21132,PEAC240
15412,PEAC340
15444,PEAC340
15490,PEAC340
11468,PEAC340
14980,PEAC341
14600,PEAC341
14125,PEAC341
10124,PEAC341
21133,PEAC341
10517,PEAC341
30247,PEAC350
14984,PEAC351
14126,PEAC351
21134,PEAC351
21285,PEAC352
30385,PEAC440
15202,PHIL378
15321,PHIL378
11140,PHIL378
15116,PHIL379
21052,PHIL379
15203,PHIL380
15320,PHIL380
11149,PHIL380
11138,PHIL380
11150,PHIL451
11151,PHIL478
15117,PHIL486
15223,PHIL486
15204,PHIL486
15236,PHIL486
21412,PHIL486
15205,PHIL487
11139,PHIL487
15237,PHIL489
14304,PHYS101
14303,PHYS101
14408,PHYS101
15100,PHYS101
15099,PHYS101
14912,PHYS101
14913,PHYS101
10508,PHYS101
10509,PHYS101
20999,PHYS101
20998,PHYS101
30272,PHYS101
10591,PHYS101
10590,PHYS101
14052,PHYS110
15102,PHYS110
15101,PHYS110
15441,PHYS110
10511,PHYS110
10510,PHYS110
30266,PHYS110
10593,PHYS110
10592,PHYS110
14053,PHYS111
15104,PHYS111
15103,PHYS111
15442,PHYS111
10513,PHYS111
11418,PHYS111
10512,PHYS111
30268,PHYS111
30371,PHYS111
10595,PHYS111
10596,PHYS111
10594,PHYS111
14306,PHYS112
14307,PHYS112
14228,PHYS112
14914,PHYS112
14915,PHYS112
21000,PHYS112
21001,PHYS112
30269,PHYS112
14310,PHYS113
14311,PHYS113
14308,PHYS113
14309,PHYS113
14229,PHYS113
14916,PHYS113
14917,PHYS113
21004,PHYS113
21003,PHYS113
21002,PHYS113
30270,PHYS113
14313,PHYS120
15186,PHYS120
14920,PHYS120
14314,PHYS121
14315,PHYS121
14317,PHYS121
14316,PHYS121
14921,PHYS121
14922,PHYS121
15107,PHYS122
10514,PHYS122
11276,PHYS122
15108,PHYS123
15109,PHYS123
11277,PHYS123
10516,PHYS123
11278,PHYS123
10515,PHYS123
11511,PHYS135
11510,PHYS136
11440,PHYS203
21008,PHYS203
10599,PHYS203
21009,PHYS220
21010,PHYS220
10600,PHYS220
21014,PHYS221
21012,PHYS221
21013,PHYS221
21011,PHYS221
10601,PHYS221
11146,PHYS222
11144,PHYS222
11149,PHYS223
11147,PHYS223
11148,PHYS223
14925,PHYS230
14927,PHYS231
14926,PHYS231
15239,PHYS240
14409,PHYS240
15117,PHYS240
21016,PHYS330
21018,PHYS331
21017,PHYS331
21019,PHYS331
21020,PHYS331
14319,PHYS335
15204,PHYS335
14320,PHYS336
15206,PHYS336
15210,PHYS336
15118,PHYS360
10667,PHYS360
14322,PHYS362
15277,PHYS362
10670,PHYS362
11157,PHYS362
14323,PHYS363
15278,PHYS363
10671,PHYS363
11158,PHYS363
14324,PHYS371
14928,PHYS371
21021,PHYS371
11152,PHYS371
15119,PHYS378
15322,PHYS378
11153,PHYS378
21051,PHYS379
11154,PHYS388
11315,PHYS401
30373,PHYS440
14325,PHYS451
21053,PHYS451
14930,PHYS453
14931,PHYS461
10669,PHYS472
15121,PHYS481
10668,PHYS481
14326,PHYS491
14929,PHYS491
15413,PHYS491
21054,PHYS491
15122,PHYS493
11155,PHYS493
11321,PHYS497
11156,PHYS497
21055,PHYS498
15433,PHYS499
14395,PHYS499
21517,PHYS499
21475,PHYS499
11481,POLC205
11480,POLC205
11479,POLC499
14381,POLS221
14059,POLS221
14298,POLS221
14419,POLS221
10607,POLS221
20627,POLS221
30242,POLS221
30107,POLS221
11070,POLS221
14383,POLS225
14056,POLS225
14299,POLS225
15182,POLS225
14420,POLS225
10608,POLS225
20629,POLS225
20630,POLS225
30303,POLS225
30108,POLS225
11250,POLS225
11246,POLS225
14384,POLS226
14060,POLS226
14308,POLS226
14421,POLS226
10609,POLS226
14387,POLS227
14057,POLS227
14422,POLS227
20631,POLS227
15450,POLS300
14300,POLS341
11071,POLS341
14433,POLS344
11075,POLS344
15135,POLS357
15290,POLS357
10612,POLS360
14389,POLS361
14431,POLS381
10613,POLS382
14388,POLS383
20633,POLS383
14307,POLS384
11068,POLS384
21353,POLS385
15181,POLS393
14301,POLS395
10614,POLS395
11072,POLS395
14385,POLS400
15431,POLS400
15449,POLS400
15292,POLS400
15531,POLS400
15527,POLS400
14423,POLS400
10615,POLS400
21534,POLS400
20634,POLS400
21539,POLS400
21532,POLS400
21533,POLS400
11159,POLS400
11504,POLS400
14058,POLS420
21427,POLS420
30111,POLS420
10616,POLS431
14390,POLS432
14429,POLS432
20635,POLS432
15434,POLS440
15269,POLS440
15268,POLS440
15081,POLS440
15189,POLS440
15188,POLS440
11152,POLS440
10628,POLS440
10625,POLS440
10624,POLS440
21356,POLS440
21357,POLS440
21355,POLS440
11253,POLS440
11249,POLS440
11251,POLS440
14309,POLS484
11074,POLS484
15051,POLS487
10617,POLS488
20636,POLS488
10618,POLS490
14391,POLS491
20637,POLS491
11069,POLS492
14430,POLS493
14462,POLS499
14302,POLS499
14424,POLS499
10619,POLS499
20638,POLS499
30301,POLS499
11073,POLS499
15204,PSJS499
15189,PSJS499
14598,PSYC120
14401,PSYC120
14517,PSYC120
15303,PSYC120
15259,PSYC120
15301,PSYC120
14805,PSYC120
10893,PSYC120
10894,PSYC120
10895,PSYC120
20519,PSYC120
21221,PSYC120
10773,PSYC120
14475,PSYC140
15517,PSYC200
14518,PSYC201
10896,PSYC201
10775,PSYC201
15429,PSYC232
14599,PSYC232
14244,PSYC232
14519,PSYC232
14806,PSYC232
15393,PSYC232
10897,PSYC232
21482,PSYC232
20520,PSYC232
11098,PSYC232
11099,PSYC232
14600,PSYC233
14520,PSYC233
14807,PSYC233
10898,PSYC233
20521,PSYC233
10776,PSYC233
14601,PSYC241
14522,PSYC241
14808,PSYC241
10899,PSYC241
20522,PSYC241
30277,PSYC241
10777,PSYC241
14602,PSYC278
14139,PSYC278
14809,PSYC278
20523,PSYC278
14603,PSYC301
14810,PSYC301
20524,PSYC301
15059,PSYC305
10900,PSYC305
30391,PSYC305
10778,PSYC305
14604,PSYC311
14315,PSYC311
14524,PSYC311
14811,PSYC311
10901,PSYC311
20525,PSYC311
10779,PSYC311
14605,PSYC342
14812,PSYC342
20526,PSYC342
11516,PSYC345
10780,PSYC345
14609,PSYC351
14606,PSYC351
14607,PSYC351
14608,PSYC351
14131,PSYC351
14430,PSYC351
14530,PSYC351
14528,PSYC351
14531,PSYC351
14815,PSYC351
14816,PSYC351
14814,PSYC351
14813,PSYC351
10904,PSYC351
10902,PSYC351
10903,PSYC351
20531,PSYC351
20529,PSYC351
20530,PSYC351
20527,PSYC351
30229,PSYC351
10782,PSYC351
10783,PSYC351
10781,PSYC351
14611,PSYC368
14610,PSYC368
14137,PSYC368
14533,PSYC368
14532,PSYC368
14817,PSYC368
14818,PSYC368
10905,PSYC368
10906,PSYC368
20533,PSYC368
20532,PSYC368
10815,PSYC368
10814,PSYC368
14612,PSYC370
14184,PSYC370
14140,PSYC370
14534,PSYC370
14819,PSYC370
15440,PSYC370
10907,PSYC370
20534,PSYC370
30238,PSYC370
10784,PSYC370
14138,PSYC372
14536,PSYC372
15284,PSYC372
10908,PSYC372
20535,PSYC372
10785,PSYC372
14537,PSYC374
10909,PSYC374
10786,PSYC374
14614,PSYC382
14141,PSYC382
14539,PSYC382
15265,PSYC382
14821,PSYC382
10910,PSYC382
20536,PSYC382
10787,PSYC382
14541,PSYC388
10911,PSYC388
10788,PSYC388
15262,PSYC392
21378,PSYC392
15494,PSYC400
15493,PSYC400
15528,PSYC400
15530,PSYC400
21545,PSYC400
21461,PSYC400
21546,PSYC400
14542,PSYC401
10912,PSYC401
10789,PSYC401
14180,PSYC440
15429,PSYC440
15264,PSYC440
15529,PSYC440
21196,PSYC440
30239,PSYC440
14615,PSYC451
14543,PSYC451
14822,PSYC451
10913,PSYC451
20538,PSYC451
30351,PSYC451
10790,PSYC451
14617,PSYC485
14618,PSYC485
14616,PSYC485
14547,PSYC485
14545,PSYC485
14548,PSYC485
14823,PSYC485
14825,PSYC485
14824,PSYC485
10915,PSYC485
10914,PSYC485
10916,PSYC485
20539,PSYC485
20540,PSYC485
20541,PSYC485
10792,PSYC485
10793,PSYC485
10791,PSYC485
11379,PSYC485
14619,PSYC493
14389,PSYC493
14549,PSYC493
14826,PSYC493
10917,PSYC493
20542,PSYC493
10794,PSYC493
15404,PSYC542
15424,PSYC600
15377,PSYC600
15504,PSYC600
21528,PSYC600
14551,PSYC608
10918,PSYC608
10795,PSYC608
14554,PSYC610
14552,PSYC610
10920,PSYC610
10919,PSYC610
10797,PSYC610
10796,PSYC610
14555,PSYC612
15217,PSYC612
10921,PSYC612
20543,PSYC612
10798,PSYC612
11117,PSYC613
10799,PSYC613
14620,PSYC620
14827,PSYC620
11360,PSYC620
20544,PSYC620
14621,PSYC624
14828,PSYC624
20545,PSYC624
15265,PSYC640
14557,PSYC640
15430,PSYC640
15456,PSYC640
21400,PSYC640
30296,PSYC640
30295,PSYC640
15366,PSYC641
14558,PSYC642
10922,PSYC642
10800,PSYC642
15325,PSYC643
14622,PSYC644
14829,PSYC644
20547,PSYC644
14623,PSYC645
14830,PSYC645
20548,PSYC645
15196,PSYC646
14831,PSYC646
20989,PSYC646
14560,PSYC647
10923,PSYC647
10801,PSYC647
14563,PSYC648
10924,PSYC648
10802,PSYC648
14625,PSYC649
14832,PSYC649
20549,PSYC649
14564,PSYC650
10925,PSYC650
10803,PSYC650
14626,PSYC657
14833,PSYC657
20550,PSYC657
14627,PSYC660
14834,PSYC660
11407,PSYC660
10808,PSYC660
14566,PSYC664
10926,PSYC664
10809,PSYC664
21197,PSYC665
15263,PSYC668
14628,PSYC669
20988,PSYC669
14629,PSYC676
14836,PSYC676
20990,PSYC676
14631,PSYC682
14630,PSYC682
15063,PSYC682
14837,PSYC682
10927,PSYC682
20553,PSYC682
10810,PSYC682
14569,PSYC683
11118,PSYC683
10811,PSYC683
14570,PSYC685
10928,PSYC685
10804,PSYC685
14632,PSYC690
14633,PSYC690
14571,PSYC690
14840,PSYC690
14839,PSYC690
10929,PSYC690
20555,PSYC690
20554,PSYC690
30262,PSYC690
10805,PSYC690
14634,PSYC692
14142,PSYC692
14574,PSYC692
14573,PSYC692
14841,PSYC692
10931,PSYC692
10930,PSYC692
20556,PSYC692
30311,PSYC692
10813,PSYC692
10812,PSYC692
14635,PSYC694
14842,PSYC694
20557,PSYC694
14636,PSYC695
14575,PSYC695
14843,PSYC695
10932,PSYC695
20558,PSYC695
10806,PSYC695
14637,PSYC699
14576,PSYC699
14844,PSYC699
15513,PSYC699
10933,PSYC699
11536,PSYC699
20559,PSYC699
21492,PSYC699
10807,PSYC699
14894,READ322
14046,READ322
14056,READ322
14021,READ322
10143,READ322
20642,READ322
30070,READ322
10548,READ322
14895,READ363
14045,READ363
14058,READ363
14022,READ363
10144,READ363
20643,READ363
10549,READ363
14896,READ460
14898,READ460
14060,READ460
14059,READ460
14023,READ460
10145,READ460
20644,READ460
10550,READ460
10551,READ460
14899,READ464
14061,READ464
14062,READ464
14024,READ464
10148,READ464
20646,READ464
10552,READ464
14900,READ480
15459,READ480
14063,READ480
14025,READ480
10149,READ480
11280,READ480
20606,READ480
10554,READ480
10553,READ480
14704,SOCI111
15169,SOCI111
14203,SOCI111
14364,SOCI111
15216,SOCI111
15304,SOCI111
14043,SOCI111
14581,SOCI111
10288,SOCI111
11184,SOCI111
20599,SOCI111
20600,SOCI111
30244,SOCI111
10411,SOCI111
11382,SOCI111
10410,SOCI111
14303,SOCI205
10622,SOCI205
11381,SOCI222
14445,SOCI240
14692,SOCI350
14044,SOCI350
21171,SOCI350
14392,SOCI355
14426,SOCI355
21358,SOCI355
15200,SOCI362
15120,SOCI380
14388,SOCI385
14033,SOCI385
15274,SOCI385
11185,SOCI385
20601,SOCI385
10412,SOCI385
14446,SOCI388
14304,SOCI388
21540,SOCI388
15343,SOCI400
21474,SOCI400
21516,SOCI400
14393,SOCI410
14427,SOCI410
14705,SOCI415
15293,SOCI415
14045,SOCI415
15342,SOCI415
15302,SOCI415
11544,SOCI415
20602,SOCI415
21173,SOCI415
30245,SOCI415
10639,SOCI415
14291,SOCI416
14034,SOCI416
15411,SOCI416
11186,SOCI416
11309,SOCI416
11187,SOCI416
11284,SOCI416
10413,SOCI416
14723,SOCI440
14394,SOCI440
14470,SOCI440
14425,SOCI440
10627,SOCI440
11188,SOCI440
20603,SOCI440
21359,SOCI440
11248,SOCI440
14725,SOCI477
20604,SOCI477
11189,SOCI480
14706,SOCI498
14019,SOCI498
14047,SOCI498
20605,SOCI498
30305,SOCI498
14395,SOCI499
14461,SOCI499
14306,SOCI499
14428,SOCI499
10623,SOCI499
21360,SOCI499
14694,SOCI550
30352,SOCI577
30353,SOCI615
14697,SOCW230
14004,SOCW230
14035,SOCW230
10167,SOCW230
20961,SOCW230
30039,SOCW230
10426,SOCW230
14698,SOCW250
14005,SOCW250
14036,SOCW250
10168,SOCW250
20962,SOCW250
10427,SOCW250
14006,SOCW327
10169,SOCW327
10428,SOCW327
15317,SOCW329
14699,SOCW329
14037,SOCW329
11499,SOCW329
20963,SOCW329
20964,SOCW329
14007,SOCW351
10170,SOCW351
10171,SOCW351
10429,SOCW351
10619,SOCW351
14009,SOCW381
11523,SOCW381
10172,SOCW381
10431,SOCW381
14308,SOCW400
21414,SOCW400
30038,SOCW400
30383,SOCW400
30037,SOCW400
11254,SOCW400
15257,SOCW415
14010,SOCW415
10173,SOCW415
10432,SOCW415
14700,SOCW416
14039,SOCW416
20965,SOCW416
21224,SOCW440
14011,SOCW441
10174,SOCW441
10433,SOCW441
14701,SOCW442
14040,SOCW442
20966,SOCW442
14702,SOCW451
14041,SOCW451
20967,SOCW451
14703,SOCW481
14042,SOCW481
20968,SOCW481
21187,SOCW481
14815,SOCW615
14012,SOCW615
10175,SOCW615
10434,SOCW615
14707,SOCW616
14048,SOCW616
20969,SOCW616
14014,SOCW625
10176,SOCW625
10435,SOCW625
14708,SOCW626
14050,SOCW626
20970,SOCW626
14015,SOCW641
10177,SOCW641
10436,SOCW641
14709,SOCW642
14051,SOCW642
20971,SOCW642
14018,SOCW651
10178,SOCW651
11557,SOCW651
10437,SOCW651
14710,SOCW652
14052,SOCW652
20972,SOCW652
14019,SOCW681
10179,SOCW681
10438,SOCW681
14711,SOCW682
14053,SOCW682
20973,SOCW682
14018,SOCW702
30051,SOCW702
14020,SOCW725
10180,SOCW725
10439,SOCW725
14712,SOCW741
14054,SOCW741
20974,SOCW741
14713,SOCW744
14055,SOCW744
20975,SOCW744
14022,SOCW745
10181,SOCW745
11160,SOCW745
14021,SOCW748
10182,SOCW748
30384,SOCW748
10440,SOCW748
14023,SOCW751
10183,SOCW751
10441,SOCW751
14714,SOCW752
14056,SOCW752
20976,SOCW752
14027,SOCW781
14025,SOCW781
14024,SOCW781
15453,SOCW781
14026,SOCW781
10187,SOCW781
10186,SOCW781
11576,SOCW781
10184,SOCW781
10445,SOCW781
14718,SOCW782
14715,SOCW782
14716,SOCW782
14717,SOCW782
14060,SOCW782
14058,SOCW782
15165,SOCW782
14059,SOCW782
14057,SOCW782
20978,SOCW782
20977,SOCW782
20980,SOCW782
20979,SOCW782
14720,SOCW799
14721,SOCW799
14719,SOCW799
14722,SOCW799
14031,SOCW799
15396,SOCW799
14028,SOCW799
14029,SOCW799
14030,SOCW799
14061,SOCW799
14064,SOCW799
15164,SOCW799
14062,SOCW799
14063,SOCW799
10192,SOCW799
10191,SOCW799
10190,SOCW799
10193,SOCW799
20985,SOCW799
20982,SOCW799
20984,SOCW799
20983,SOCW799
10449,SOCW799
11484,SPAN111
11486,SPAN111
11487,SPAN111
11485,SPAN111
11482,SPAN111
11483,SPAN111
11481,SPAN111
21368,SPAN111
30365,SPAN111
30363,SPAN111
30364,SPAN111
11528,SPAN111
11360,SPAN111
11054,SPAN111
11053,SPAN111
11055,SPAN111
21304,SPAN112
21308,SPAN112
21306,SPAN112
21303,SPAN112
21305,SPAN112
21307,SPAN112
30369,SPAN112
11058,SPAN112
11346,SPAN112
11488,SPAN221
11455,SPAN221
11489,SPAN221
11490,SPAN221
21369,SPAN221
30366,SPAN221
11059,SPAN221
11214,SPAN221
11057,SPAN221
11456,SPAN222
21297,SPAN222
21309,SPAN222
21310,SPAN222
30370,SPAN222
11061,SPAN222
11215,SPAN222
11425,SPAN290
21300,SPAN290
11060,SPAN290
11426,SPAN301
11062,SPAN301
11457,SPAN305
21373,SPAN305
11216,SPAN305
11063,SPAN310
21298,SPAN320
11511,SPAN342
11065,SPAN343
21549,SPAN345
11467,SPAN345
21299,SPAN360
11459,SPAN365
21541,SPAN365
11217,SPAN365
11445,SPAN400
21530,SPAN400
11328,SPAN440
11460,SPAN444
11218,SPAN444
11491,SPAN460
21301,SPAN461
11461,SPAN471
21302,SPAN499
14902,SPED371
14904,SPED371
14210,SPED371
15070,SPED371
14064,SPED371
14065,SPED371
14026,SPED371
14027,SPED371
10150,SPED371
10151,SPED371
20626,SPED371
20777,SPED371
21318,SPED371
30071,SPED371
10555,SPED371
10556,SPED371
14905,SPED374
10654,SPED374
14066,SPED477
10153,SPED477
10557,SPED477
14906,SPED481
14029,SPED481
14907,SPED485
15291,SPED577
15210,SPED577
15163,SPED577
11299,SPED577
20656,SPED577
11353,SPED577
14349,SPED674
30073,SPED674
14336,SPED681
30072,SPED681
14333,SPED684
14619,THEA101
10629,THEA101
10351,THEA101
14656,THEA137
14662,THEA137
14663,THEA137
14664,THEA137
14666,THEA137
14652,THEA137
14667,THEA137
14659,THEA137
14665,THEA137
14653,THEA137
14655,THEA137
14657,THEA137
14668,THEA137
14049,THEA137
14050,THEA137
14623,THEA137
14630,THEA137
14620,THEA137
14622,THEA137
14629,THEA137
14844,THEA137
14837,THEA137
14624,THEA137
14621,THEA137
14628,THEA137
14842,THEA137
14627,THEA137
14578,THEA137
14414,THEA137
14589,THEA137
14417,THEA137
14418,THEA137
14584,THEA137
14586,THEA137
14415,THEA137
14583,THEA137
14416,THEA137
14587,THEA137
14588,THEA137
10641,THEA137
10632,THEA137
10630,THEA137
10635,THEA137
10636,THEA137
11391,THEA137
10631,THEA137
10638,THEA137
10637,THEA137
10639,THEA137
10633,THEA137
10634,THEA137
10640,THEA137
20290,THEA137
20293,THEA137
20288,THEA137
20287,THEA137
20291,THEA137
20292,THEA137
20058,THEA137
20061,THEA137
20059,THEA137
20062,THEA137
20296,THEA137
20294,THEA137
20295,THEA137
30090,THEA137
10359,THEA137
10361,THEA137
10354,THEA137
10355,THEA137
10362,THEA137
10356,THEA137
10363,THEA137
10360,THEA137
11076,THEA137
10352,THEA137
11402,THEA137
10357,THEA137
10358,THEA137
14669,THEA138
14870,THEA138
10642,THEA138
10364,THEA138
11467,THEA205
10365,THEA205
20955,THEA206
14876,THEA220
10643,THEA220
10407,THEA220
14593,THEA221
10366,THEA221
14877,THEA222
15413,THEA222
11144,THEA222
10636,THEA222
15176,THEA223
11383,THEA223
14671,THEA224
14672,THEA226
14879,THEA226
14878,THEA226
10645,THEA226
10646,THEA226
20301,THEA226
10368,THEA226
10367,THEA226
14880,THEA227
10647,THEA227
10369,THEA227
14881,THEA230
10648,THEA230
10370,THEA230
14675,THEA240
14882,THEA240
14594,THEA240
15150,THEA320
15202,THEA320
14595,THEA320
20303,THEA320
14883,THEA321
10650,THEA321
14885,THEA325
10651,THEA325
10372,THEA325
14268,THEA327
14601,THEA327
20639,THEA327
14674,THEA330
10373,THEA330
10634,THEA331
14886,THEA332
10652,THEA350
14048,THEA353
30114,THEA353
14596,THEA360
14676,THEA411
15132,THEA411
14889,THEA411
14888,THEA411
14598,THEA411
14597,THEA411
11145,THEA411
11146,THEA411
20306,THEA411
20307,THEA411
10374,THEA411
10375,THEA411
14890,THEA421
11148,THEA421
11147,THEA422
10638,THEA422
20959,THEA423
11385,THEA423
15236,THEA425
20308,THEA425
14678,THEA440
15374,THEA440
14600,THEA440
20960,THEA440
11386,THEA440
11397,THEA440
14892,THEA454
14891,THEA454
10654,THEA454
11340,THEA454
10376,THEA454
10377,THEA454
14682,THEA455
14602,THEA455
14683,THEA456
15131,THEA456
20311,THEA456
20310,THEA456
14893,THEA457
10406,THEA457
14603,THEA460
10656,THEA461
14604,THEA463
14684,THEA466
20312,THEA466
14605,THEA467
14685,THEA469
20313,THEA469
21422,THEA469
14686,THEA470
14687,THEA470
20314,THEA470
14688,THEA480
14606,THEA480
20506,THEA480
11559,THEA490
14894,THEA495
14607,THEA496
14835,UNIV11
14838,UNIV11
15390,UNIV11
15176,UNIV11
15441,UNIV11
15442,UNIV11
15443,UNIV11
11479,UNIV11
11359,UNIV11
21467,UNIV11
21466,UNIV11
30399,UNIV140
11484,UNIV140
11482,UNIV140
15235,UNIV419
15372,UNIV419
21223,UNIV419
14373,UNIV420
30292,UNIV420
14374,UNIV421
14380,UNIV421
30293,UNIV421
30294,UNIV421
